Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,MA,2018,"12        ",Male,17,Right-Handed,175,22,152,1,Car,15,.7,32,Dancing,250,234,500,760,800,1000,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MA,2016,"12        ",Male,17,Right-Handed,175.2,28,178,1,Car,10,.467,48,"Hockey (Ice)",500,750,1000,750,250,500,28,"Same length",80,80,"Same length",June,Winter,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,10,5,"Yes - dial-up connection","Text messaging",100,100,6,1,3,4,10,5,2,3,1,4,20,2,"Very little","Graduate degree",Country,Telepathy,Rich,"Sports person","Wildlife, animals"
USA,MA,2018,"12        ",Male,17,Right-Handed,187.9,20,185,1,"Rail (Train/Tram/Subway)",20,0.759,53,Skateboarding/Rollerblading,750,750,750,750,750,750,19,"Right foot",80,87,"Ring finger",March,Summer,No,No,Poultry,Water,"Mathematics and statistics",5,7,7,"Yes - broadband connection","In person",50,75,20,0,5,10,15,7,20,20,20,3,4,1,"Very little","Undergraduate degree","Rap/Hip hop","Freeze time",Rich,"Musician or singer","Education/Youth development"
USA,MA,2019,"12        ",Female,18,Right-Handed,165,25,171,1,Car,7,.39,40,Other,800,600,400,400,700,700,24,"Right foot",150,160,"Ring finger",December,Fall,Yes,No,Meat,Juice,History,5,10,4,"Yes - broadband connection","Text messaging",100,200,3,1,16,14,1,2,35,7,100,50,20,4,"A lot","Graduate degree",Jazz,Invisibility,Happy,Teacher,"Education/Youth development"
USA,MA,2017,"12        ",Female,17,Right-Handed,157.5,20.3,157.5,2,"Rail (Train/Tram/Subway)",30,.299,50,Swimming,790,800,850,900,600,1000,20.32,"Same length",63.5,63.5,"Same length",August,Fall,No,No,"Rice/Noodle dishes",Water,English,5,10,4,"Yes - broadband connection","Text messaging",50,52,40,10,5,8,8,8,15,20,30,5,12,10,Some,"Graduate degree",Pop,Telepathy,Happy,"Community leader or elder","Wildlife, animals"
USA,MA,2018,"12        ",Female,17,Right-Handed,170,21.65,163.5,2,Bus,15,0.711,46,Baseball/Softball,1000,1000,925,941,326,219,21.56,"Right foot",30,40,"Ring finger",August,Winter,Yes,No,"No favorite",Water,History,7,9,2,"Yes - other","Text messaging",10,15,5,0,5,8,2,0,3,5,3,3,0,3,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Relative,"Arts, culture, sports"
USA,MA,2017,"6         ",Female,12,Right-Handed,157,22,161,1,Car,5,1.133,216,Dancing,500,500,1,1,1000,1000,22,"Same length",80.5,70,"Index finger",January,Winter,Yes,No,Fruit,Coffee,Art,8,12,4,"Yes - other",,,,,,,,,,,,,,,,,,,,,,
USA,MA,2017,"8         ",Female,13,Right-Handed,153,19,150,1,Car,17,0.46,32,Basketball,800,900,600,500,800,900,19,"Same length",,70,"Index finger",October,Summer,Yes,No,Pizza/Pasta,Water,English,8,8,4,"Yes - broadband connection","Text messaging",32,30,45,12,7,4,6,1,18,4,15,10,0,0,Some,"Graduate degree",Pop,Invisibility,Happy,Relative,"Wildlife, animals"
USA,MA,2014,"12        ",Male,17,Right-Handed,193,28,200,2,Bus,25,.337,51,Dancing,600,600,700,700,0,800,29,"Left foot",113,109,"Index finger",March,Fall,No,No,"No favorite",Milk,Science,7,8,5,"Yes - broadband connection","In person",2,2,5,0,21,32,0,10,2,2,28,12,0,10,Some,"Graduate degree",Classical,Telepathy,Rich,"Religious figure",Health
USA,MA,2012,"7         ",Female,12,Right-Handed,161,25,157,2,Car,25,0.396,44,Soccer,700,700,700,700,700,700,26,"Left foot",69,71,"Ring finger",August,Fall,No,Yes,Fruit,Juice,Science,8,10,3,"Yes - broadband connection",E-mail,2,2,3,0.5,4,5,7,0,2,1,18,5,0,1,"Very little","Graduate degree",Pop,Telepathy,Happy,Other,"International aid"
USA,MA,2022,"12        ",Male,17,Right-Handed,178,XXXX,183,1,Bicycle,5,0.337,43,Other,750,750,300,500,900,1000,XXXX,,,,"Ring finger",June,Fall,No,No,"Rice/Noodle dishes",Water,Science,8,8,5,"Yes - broadband connection","Text messaging",30,100,1,0,4,2,12,0,5,1,4,4,8,1,"A lot","Undergraduate degree",Other,"Freeze time",Happy,"Coach or club leader",Environment
USA,MA,2023,"12        ",Female,17,Right-Handed,"166 ",22,173,1,Car,25,0.425,39,Walking/Hiking,1000,952,995,945,460,904,23,"Left foot",7.5,8,"Ring finger",February,Fall,Yes,No,"Rice/Noodle dishes",Tea,Art,9,7,6,"Yes - other","Text messaging",25,25,12,100,8,89,15,0,120,100,112,15,11,2,"A lot","Graduate degree",Pop,Invisibility,Famous,Relative,Environment
USA,MA,2018,"8         ",Female,13,Right-Handed,155,23,147,1,Car,10,0.402,53,Swimming,904,738,1000,1000,503,583,23,"Same length",1.05,1.05,"Same length",April,Winter,No,No,Desserts,Water,Art,6,7,3,"Yes - other","Internet chat or instant messaging",50,100,3,1,1,2,0,4,1,9,3,2,0,1,Some,"Some college",Other,Fly,Healthy,"Coach or club leader","Wildlife, animals"
USA,MA,2016,"12        ",Male,17,Right-Handed,177.8,27,181.5,1,"Rail (Train/Tram/Subway)",10,0,0,"Football (American)",450,450,300,450,850,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MA,2015,"11        ",Male,16,Right-Handed,180,26.5,186.5,2,Walk,12,0.343,34,"Hockey (Field)",152,462,262,588,909,1000,26,"Right foot",75,78,"Same length",July,Summer,No,No,Meat,Water,"Mathematics and statistics",7,6,5,"Yes - other","Text messaging",450,450,2,1,2,1,5,12,1,71,5,3,0,1,Some,"Graduate degree",Other,"Freeze time",Happy,Other,Other
USA,MA,2019,"10        ",Male,16,Right-Handed,188,28,177,3,Bus,20,3,2,Athletics,500,900,900,900,200,300,28,"Right foot",22,22,"Same length",May,Winter,No,No,Pizza/Pasta,Water,Science,7,7,3,"Yes - other","Text messaging",2-3,5-10,,,,,,,,,,,,,Some,"Graduate degree","Rap/Hip hop","Super strength",Healthy,"Musician or singer",Other
USA,MA,2017,"12        ",Male,16,Right-Handed,175,28.5,158.7,2,Bus,45,.296,40,"Football (American)",856,647,701,786,893,936,28.5,"Same length",70,70,"Same length",July,Summer,No,No,"No favorite",Water,Science,8,8,2,"Yes - broadband connection","Internet chat or instant messaging",5,100,3,1,3,.5,5,2,5,1,4,3,0,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,"Education/Youth development"
USA,MA,2022,"6         ",Female,11,Right-Handed,162,23,155,1,Bus,15,0.376,43,"Hockey (Ice)",850,790,650,650,900,850,23,"Same length",70,70,"Same length",June,Summer,No,No,Desserts,Water,Art,9,6,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",30,30,12,5,2,4,8,1,10,2,16,6,0,2,Some,"Some college",Pop,"Freeze time",Happy,Other,"Wildlife, animals"
USA,MA,2016,"12        ",Male,17,Right-Handed,185.4,30.48,180.4,1,Car,7,.332,,"Football (American)",1000,500,800,800,800,1000,30.48,"Same length",72,74,"Ring finger",April,Spring,No,No,Meat,Water,History,8,9,6,"Yes - broadband connection","Text messaging",150,175,12,1,3,16,3,2,1,3,3,3,4,"1 ",Some,"Graduate degree","Rock and roll",Invisibility,Rich,Relative,"International aid"
USA,MA,2016,"8         ",Female,14,Left-Handed,165,25,83,1,Bus,25,.323,44,Other,824,941,963,807,893,941,25,"Same length",80,70,"Index finger",September,Summer,No,No,Salads,Water,Other,6,9,6,"Yes - other","Text messaging",500,700,80,3,25,35,10,15,50,100,150,14,2,10,"A lot","Graduate degree",Pop,Telepathy,Happy,Friend,"Education/Youth development"
USA,MA,2018,"12        ",Female,17,Right-Handed,160.2,309,300,two,Car,15-20,1.90,1.89,Soccer,1000,1000,1000,1000,0,1000,78,"Right foot",88,66,"Ring finger",December,Fall,No,No,Meat,"Energy drink",History,6-7,8-9,5,"Yes - dial-up connection","Text messaging",8,15,2,0,3-4,8-10,5-6,0,4,1,1,"20 mi","30 ",5-6,Some,"Graduate degree",Other,"Super strength",Happy,Relative,Health
USA,MA,2022,"12        ",Male,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MA,2021,"11        ",Male,17,Right-Handed,193,26,100,one,Car,5,.274,25,Other,1000,765,1000,775,679,695,27,"Left foot",75,78,"Ring finger",January,Summer,Yes,No,Meat,Water,Science,4,4,3,"Yes - broadband connection","Cell phone",100,140,3,15,15,10,10,10,15,3,10,4,0,5,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Other,"Wildlife, animals"
USA,MA,2015,"12        ",Male,20,Right-Handed,,,,2,Bus,45,0.589,36,Soccer,701,610,513,898,358,690,,"Same length",,,"Index finger",May,Spring,Yes,No,Meat,"Energy drink",Art,5,8,2,"Yes - other","Myspace, Facebook, other social networking sites, or blog",40,35,2,2,3,1,1,3,5,7,2,3,1,1,"A lot","Some college","Rap/Hip hop",Fly,Happy,"Musician or singer",Religious
USA,MA,2017,"12        ",Male,17,Right-Handed,182,30,182,1,Car,15,.383,43,Baseball/Softball,1000,1000,1000,1000,650,1000,31,"Left foot",88.9,107.9,"Ring finger",October,Winter,No,No,Pizza/Pasta,Water,History,7,10,5,"Yes - broadband connection",,15,20,30,1,14,1,10,25,7,5,5,1,0,3,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Education/Youth development"
USA,MA,2015,"8         ",Female,14,Right-Handed,160,23,160,1,Bus,15,.469,51,Gymnastics,797,690,920,429,1000,1000,23,"Same length",60,65,"Ring finger",December,Summer,No,No,Pizza/Pasta,Coffee,Art,6,12,4,"Yes - broadband connection","Internet chat or instant messaging",10,15,42,0,6,10,1,2,45,5,45,2,0,1,"A lot","Graduate degree",Pop,Fly,Happy,"Musician or singer","Wildlife, animals"
USA,MA,2019,"12        ",Female,16,Right-Handed,158,24.7,149.9,1,Bus,45,.382,41,Running/Jogging,1000,1000,1000,1000,209,422,24.4,"Right foot",63.5,63.5,"Same length",April,Summer,No,No,"Rice/Noodle dishes",Water,Science,8.5,8.5,4,"Yes - broadband connection","In person",15,20,10,.25,8,3,7,.5,3,1.5,2,2,0,.5,Some,"Graduate degree","Rock and roll",Telepathy,Happy,Other,Environment
USA,MA,2015,"8         ",Female,14,Right-Handed,56,20,174,1,Car,12,.802,79,Swimming,,,,,,,20,"Same length",,,,October,Fall,No,No,Meat,Coffee,History,8,7,2,"Yes - broadband connection","Cell phone",1,,14,1,8,8,3,4,9,1,9,5,0,3,Some,"Graduate degree","Punk rock","Freeze time",Happy,"Musician or singer",Health
USA,MA,2020,"12        ",Female,18,Right-Handed,170,24.13,163.8,1,Car,10,.364,43,Dancing,476,1000,299,1000,1000,947,25.8,"Left foot",75,71,,February,Summer,No,No,Fruit,Water,"Social studies",5,6,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",100,100,12,4,14,3,6,0,6,15,28,3,2,0,Some,"Graduate degree",Country,Invisibility,Happy,Relative,"International aid"
USA,MA,2021,"11        ",Female,16,Right-Handed,165,24,165,1,Bus,15,.405,48,"Hockey (Ice)",1000,727,503,310,610,1000,24,"Same length",83.2,86.26,"Ring finger",April,Fall,No,,"Rice/Noodle dishes",Water,History,5,10,5,"Yes - broadband connection",,100,90,40,4,4,2,2,0,30,2,25,0,15,1,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,MA,2023,"12        ",Male,17,Right-Handed,177,29,179,1,Walk,10,.404,55,"Hockey (Ice)",497,497,497,497,1000,1000,27,"Right foot",95,95,"Same length",April,Summer,No,No,Meat,"Sports drink","Mathematics and statistics",8,10,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",85,80,0,1,10,0,14,3,20,7,5,3,0,0,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Relative,"International aid"
USA,MA,2024,"6         ",Male,11,Right-Handed,167,29,159,1,Walk,10,0.376,45,Basketball,1000,1000,497,524,1000,1000,28,"Right foot",65,59,"Index finger",March,Summer,Yes,No,Meat,"Sports drink",History,10,5,6,"Yes - broadband connection","In person",20,,15,10,20,20,24,5,5,2,5,1,0,4,Some,"Undergraduate degree","Rap/Hip hop",Fly,Happy,"Sports person","International aid"
USA,MA,2013,"5         ",Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MA,2019,"10        ",Male,15,Left-Handed,180.3,27,159,2,Bus,"40 mi",.426,57,Baseball/Softball,900,600,700,950,200,1000,26,"Right foot",80,80,"Same length",August,Summer,Yes,No,Seafood,"Soft drink (caffeinated)",Art,6,10,14,"Yes - broadband connection",Telephone,10,11,7,10,2,6,1,2,1,2,20,11,7,4,"A lot","Less than high school","Rap/Hip hop",Telepathy,Happy,"Musician or singer","Arts, culture, sports"
USA,MA,2018,"12        ",Male,18,Right-Handed,182.9,22.86,188,2,"Rail (Train/Tram/Subway)",20,.661,49,"Football (American)",900,800,1000,1000,800,1000,22.9,"Left foot",89,89,"Index finger",February,Spring,No,No,Meat,Water,"Mathematics and statistics",7,9,4,"Yes - other","Text messaging",125,100,10,3,2,1,1,0,1,12,15,4,25,0,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Friend,"Arts, culture, sports"
USA,MA,2013,"5         ",Female,10,Right-Handed,150,24,151,2,Car,15,1.203,47,Baseball/Softball,1000,800,999,999,1000,1000,23,"Right foot",60,50,"Index finger",February,Winter,No,No,Pizza/Pasta,Milk,"Physical education",9,7,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",4,4,4,4,5,1,3,1,1,0,1,2,1,1,"Very little","Graduate degree",Country,"Freeze time",Famous,Actor,"Wildlife, animals"
USA,MA,2018,"12        ",Female,17,Right-Handed,168,26.67,149.9,1,Car,9,.427,44,Soccer,893,658,914,802,909,1000,25.4,"Right foot",101.6,88.9,"Index finger",January,Spring,Yes,No,Meat,Other,Science,8,12,5,"Yes - other","Cell phone",24,33,6,3,20,5,14,0,150,168,84,48,4,10,"A lot","Graduate degree",Pop,"Super strength",Happy,"Coach or club leader","Arts, culture, sports"
USA,MA,2016,"6         ",Female,12,Right-Handed,156,22,158,2,Car,4,.432,41,Swimming,615,524,583,797,385,476,22,"Same length",,98,"Index finger",April,Fall,Yes,No,Fruit,Water,Art,9,9,4,"Yes - other","In person",0,0,5,0,14,4,1,7,0,2,3,2,0,0,"Very little","Graduate degree",Pop,Fly,Happy,Friend,"Wildlife, animals"
USA,MA,2015,"7         ",Male,13,Right-Handed,157,23,153,1,Bus,30,0.261,44,"Table Tennis",770,567,626,406,380,529,23,"Same length",76,73,"Index finger",December,Winter,Yes,Yes,Salads,Water,History,7,5,4,"Yes - broadband connection",Other,8,5,1,1,3,8,2,22,2,1,5,2,0,1,"Very little","Graduate degree",Other,Invisibility,Healthy,Other,"Arts, culture, sports"
USA,MA,2014,"6         ",Female,11,Left-Handed,160,23,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MA,2024,"6         ",Female,11,Right-Handed,"143 ",20,146,1,Bus,"15 ","0.41 ",64,"Hockey (Field)",497,775,952,1000,176,492,20,"Same length",70,80,"Ring finger",August,Winter,No,No,"Rice/Noodle dishes",Water,Science,9,8,4,"Yes - other","Text messaging",10,15,30,5,8,20,10,7,0,8,8,5,0,4,Some,"Graduate degree",Pop,Fly,Happy,"Coach or club leader",Health
USA,MA,2022,"11        ",Male,17,Right-Handed,188,28,207,1,Car,5,.331,41,Baseball/Softball,620,610,401,508,278,503,26,"Right foot",84,85,"Ring finger",November,Summer,No,No,Seafood,Water,History,7,10,5,"Yes - other","In person",5,5,6,0,3,2,1,6,2,1,10,5,4,1,Some,"High school","Punk rock","Freeze time",Happy,"Musician or singer","Arts, culture, sports"
USA,MA,2016,"12        ",Male,17,Right-Handed,175,28,178,1,Car,25,,,"Football (American)",900,800,674,873,900,1000,28,"Same length",,68,"Same length",August,Summer,No,No,Meat,Water,"Social studies",8,11,,"Yes - broadband connection","Text messaging",,,,,,,,,,,,,,,"A lot","Undergraduate degree","Rap/Hip hop","Freeze time",Happy,Relative,"Education/Youth development"
USA,MA,2015,"8         ",Female,13,Left-Handed,170,21,140,1,Car,2,.1,6,Other,800,800,1000,900,850,1000,21,"Same length",30,30,"Ring finger",August,Summer,Yes,No,Pizza/Pasta,"Sports drink",Languages,8,12,4,"Yes - dial-up connection","Text messaging",250,300,10,2,1,72,18,0,24,14,14,24,5,6,Some,"Graduate degree",Pop,Invisibility,Happy,Relative,Health
USA,MA,2022,"12        ",Female,17,Left-Handed,175,21.6,60,2,Car,15,28,55,Lacrosse,6,4,7,5,1,2,21.6,"Same length",16,20,"Same length",March,Fall,Yes,No,"No favorite",Water,English,6,8,6,"Yes - other","Cell phone",13,30,1,2,"3 ",,,,,,,,,,,,,,,,
USA,MA,2017,"8         ",Female,14,Ambidextrous,163,25,162,2,Car,8,.249,3,Soccer,1000,1000,1000,1000,1000,1000,25,"Same length",6,6.5,"Ring finger",July,Summer,No,No,"No favorite","Energy drink","Physical education",8,12,7,"Yes - broadband connection","Text messaging",5,10,5,0,5,3,6,2,3,1,8,2,0,1,Some,"Some college",Other,Invisibility,Happy,"Sports person",Health
USA,MA,2017,"8         ",Female,14,Right-Handed,162,10,60,2,Bus,30,.727,51,Dancing,900,900,900,900,200,250,10,"Left foot",64,73,"Index finger",November,Summer,No,No,Pizza/Pasta,Water,Languages,7,10,4,"Yes - broadband connection","Text messaging",1,1,2,0,12,14,4,3,0,1,3,4,2,1,Some,"Undergraduate degree",Pop,Invisibility,Happy,Relative,"Education/Youth development"
USA,MA,2018,"12        ",Female,17,Left-Handed,160,23,150,1,Bus,20,.327,50,Swimming,690,684,797,813,257,561,23,"Same length",76,74,"Ring finger",March,Fall,No,No,Breads/Sandwiches,Water,"Computers and technology",8,10,5,"Yes - other","Text messaging",50,65,15,1,3,5,10,2,7,7,10,5,30,2,Some,"Graduate degree","Rock and roll","Freeze time",Happy,Relative,"International aid"
USA,MA,2017,"8         ",Female,14,Ambidextrous,169,27,167,2,Car,5,0.415,51,"Hockey (Ice)",1000,0,0,0,0,666,25,"Same length",9,6,"Index finger",December,Winter,Yes,No,"Rice/Noodle dishes",Tea,Science,10,12,4,"Yes - dial-up connection",,0,0,30,5,10,120,20,0,8,9,70,90,70,10,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,Actor,"Education/Youth development"
USA,MA,2020,"12        ",Male,17,Right-Handed,170,20,,2,Car,17,.314,34,Soccer,920,898,952,930,1000,1000,20,"Same length",80,80,"Same length",July,Summer,Yes,No,Other,Water,"Physical education",7,9,4,"Yes - other","Internet chat or instant messaging",300+,160+,12,10,idk,2,4,14,6,alot,112,1,0,4,"A lot","Graduate degree",Pop,"Freeze time",Rich,"Musician or singer",Environment
USA,MA,2014,"6         ",Male,11,Right-Handed,157,28,99,1,Bus,20,.197,36,Swimming,100,900,200,500,1000,1000,28,"Left foot",65,70,"Ring finger",August,Summer,Yes,No,Pizza/Pasta,Juice,Science,10,8,4,"Yes - broadband connection","In person",0,0,8,2,4,10,5,48,0,0,2,5,0,2,Some,"Graduate degree",Pop,,Rich,Other,"Wildlife, animals"
USA,MA,2019,"12        ",Female,17,Right-Handed,170,24,172,1,Car,10,0.455,65,Soccer,5,4,3,2,6,1,26,"Left foot",70,73,"Ring finger",October,Summer,Yes,No,Desserts,Water,History,8,8,3,"Yes - other","In person",200,200,50,1,1,20,25,0,5,5,0,0,20,1,"Very little","Graduate degree",Country,Telepathy,Rich,Friend,Environment
USA,MA,2018,"12        ",Female,18,Right-Handed,145.2,25.5,118,1,Bus,10,1.015,53,Soccer,900,750,879,500,300,267,25.5,"Right foot",55,55,"Same length",September,Fall,Yes,Yes,Pizza/Pasta,Water,Science,7,7,5,"Yes - broadband connection","Internet chat or instant messaging",12,9,6,0,15,10,0,9,2,2.5,18,20,16,4,"A lot","Graduate degree","Punk rock",Telepathy,Happy,Relative,Religious
USA,MA,2018,"8         ",Male,14,Right-Handed,153,9,83,1,Bus,20,0.544,61,Gymnastics,663,374,834,390,139,973,93,"Same length",4,3,"Index finger",August,Winter,No,No,Meat,,"Physical education",6,8,5,"Yes - other","In person",2,3,2,1,30,2,1,4,2,2,4,1,0,1,Some,"Some college",Other,Telepathy,Healthy,"Community leader or elder",Environment
USA,MA,2017,"8         ",Male,14,Right-Handed,174,25,170,2,Bus,20,0.256,34,Walking/Hiking,330,330,330,330,1000,1000,25,"Same length",80,70,"Ring finger",July,Winter,Yes,No,Soups,Coffee,"Mathematics and statistics",8,2,5,"Yes - broadband connection",Other,0,700,0,0,5,2,0,20,1,,,,,,Some,"Graduate degree","Rhythm and blues (R&B)",Invisibility,Rich,"Business person",Health
USA,MA,2013,"11        ",Female,16,Right-Handed,157.5,,60,3,Car,30,,,Swimming,700,600,500,700,500,800,,"Same length",,,"Same length",July,Summer,No,No,Pizza/Pasta,Coffee,,6,9,5,"Yes - other","Text messaging",250,250,20,3,5,9,1,0,10,100,1,7,0,8,"Very little","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Musician or singer","Wildlife, animals"
USA,MA,2019,"11        ",Female,17,Right-Handed,161,21.5,153.6,1,Car,6,0.439,40,Tennis,1000,1000,900,900,500,500,22.5,"Left foot",7.5,7.9,"Index finger",February,Summer,No,No,Pizza/Pasta,Water,Geography,8,9,6,"Yes - broadband connection","In person",68,112,16,1,7,4,14,1,11,2,27,1,5,1,"A lot","Graduate degree",Country,"Freeze time",Happy,Other,Environment
USA,MA,2015,"8         ",Male,14,Right-Handed,164,26,164,1,Bus,35,.338,56,"Football (American)",620,444,722,885,0,850,26,"Same length",84,88,"Ring finger",October,Summer,No,No,Pizza/Pasta,Water,"Physical education",7,3,8,"Yes - broadband connection","Text messaging",7,43,56,4,5,6,100,78,67,6,54,3,7,5,"A lot","High school",Country,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,MA,2022,"12        ",,17,Right-Handed,160,25,148,1,Car,5,0.377,58,Swimming,1000,888,599,754,176,508,25,"Left foot",76,70,"Index finger",June,Fall,Yes,No,Pizza/Pasta,Water,Art,8,10,4,"Yes - other","Text messaging",35,40,12,2,7,8,3,7,20,8,30,1,14,3,"A lot","Graduate degree",Other,Invisibility,Happy,"Musician or singer","International aid"
USA,MA,2018,"8         ",Female,14,Right-Handed,154,25,160,6,Walk,5,0.346,91,Dancing,200,500,500,300,300,1000,26,"Left foot",10,10,"Same length",September,Spring,No,No,Seafood,Water,"Mathematics and statistics",7,9,4,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",50,100,5,5,5,10,3,10,15,15,9,2,0,5,Some,"Graduate degree",Other,Fly,Rich,Friend,"Education/Youth development"
USA,MA,2018,"11        ",Male,18,Right-Handed,182,11.5,200,1,Walk,,.29,34,Basketball,500,500,1000,1000,1000,1000,11.5,"Same length",20,20,"Same length",November,Summer,Yes,No,Meat,Water,"Physical education",7,10,3,"Yes - broadband connection","Text messaging",40,20,100,5,1,1,5,40,1,2,30,0,0,100,Some,"Some college","Rap/Hip hop",Telepathy,Happy,"Musician or singer","Education/Youth development"
USA,MA,2022,"8         ",Male,14,Right-Handed,176,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MA,2021,"12        ",Female,17,Right-Handed,165,22,166,1,Car,7,0.304,31,Baseball/Softball,524,684,551,524,786,791,22,"Same length",69,78,"Ring finger",May,Winter,No,No,Poultry,Milk,Science,7,14,4,"Yes - broadband connection","Text messaging",70,150,12,3,16,9,1,12,28,5,28,4,0,2,"A lot","Graduate degree",Other,Fly,Happy,"Musician or singer","Wildlife, animals"
USA,MA,2020,"12        ",Male,17,Right-Handed,188,30,203,1,Car,35,.281,42,Basketball,193,706,433,305,1000,1000,30,"Same length",110,90,"Index finger",August,Spring,No,No,Meat,Milk,Science,6,8,5,"Yes - broadband connection","Text messaging",7,11,0,3,15,0,15,10,0,10,50,0,0,0,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Other,"International aid"
USA,MA,2018,"11        ",Female,17,Right-Handed,157,19,164,2,Walk,10,0.435,60,Soccer,690,626,551,620,818,818,17,"Right foot",7.5,6,"Ring finger",October,Spring,Yes,No,Desserts,Coffee,Art,7,5,7,"Yes - other","Cell phone",62,53,150,45,14,130,15,150,150,150,150,95,20,10,Some,Other,Other,Fly,Happy,Other,Health
USA,MA,2016,"8         ",Male,14,Right-Handed,171,26,178,1,Bus,18,0.496,38,Basketball,800,722,523,600,800,825,26,"Same length",85,90,"Index finger",October,Summer,No,No,Poultry,Water,"Computers and technology",8.5,14.5,4,"Yes - broadband connection","Text messaging",550,550,24,0.5,5.15,25,20,3,3,7.5,5,10,8,5,"A lot","Graduate degree","Rap/Hip hop","Super strength",Rich,"Business person","Wildlife, animals"
USA,MA,2022,"12        ",Female,17,Right-Handed,163,24,150,1,Car,3,.746,61,Dancing,727,471,930,100,1000,1000,26,"Same length",70,75,"Ring finger",May,Spring,No,No,Pizza/Pasta,Water,"Physical education",6,10,2,"Yes - other","Myspace, Facebook, other social networking sites, or blog",10,9,2,2,6,6,3,1,48,48,48,12,36,6,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,Health
USA,MA,2015,"12        ",Female,99999,Ambidextrous,0.1,99999,99999,0,Other,0,99999,99999,Other,0,0,0,0,0,0,99999,"Left foot",99999,99999,"Ring finger",December,Fall,No,No,Desserts,Other,Other,0.1,0.1,99999,"Yes - dial-up connection",Other,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,"A lot","Less than high school",Other,Telepathy,Rich,Other,Other
USA,MA,2021,"11        ",Female,16,Left-Handed,,,,1,Car,5,,,Basketball,,,,,,,,,,,"Same length",August,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,9,6,"Yes - broadband connection","Text messaging",50,60,5,,,,,,,,,,,,,,,,,,
USA,MA,2017,"6         ",Male,12,Left-Handed,65,26,169,1,Bus,40,0.47,43,Lacrosse,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MA,2020,"12        ",Male,18,Right-Handed,186,25,182,2,Car,5,.37,44,Basketball,198,326,91,321,508,813,24,"Right foot",101,82.5,"Index finger",September,Summer,No,No,Meat,Water,Science,8,6,4,"Yes - broadband connection","Text messaging",30,20,6,2,6,4,2,6,6,2,8,12,0,1,Some,"Undergraduate degree","Rap/Hip hop",Fly,Rich,"Musician or singer",Religious
