Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,FL,2021,"12        ",Female,17,Right-Handed,160,26.67,160,2,Car,30,0.289,39,Other,1000,850,750,850,500,500,26.67,"Same length",65,68,"Ring finger",March,Spring,No,No,Seafood,Water,"Mathematics and statistics",7,10,3,"Yes - broadband connection","Internet chat or instant messaging",,,10,2,7,10,20,0,5,15,30,14,16,3,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,"Doctor or nurse","Education/Youth development"
USA,FL,2024,"12        ",Female,17,Right-Handed,180,25,178,3,Car,15,0.326,39,Golf,500,500,500,500,500,500,25,"Same length",75,78,"Ring finger",April,Spring,Yes,No,Fruit,Tea,"Physical education",4,12,3,"Yes - broadband connection","Internet chat or instant messaging",52,80,3,42,21,0,20,0,20,10,40,0,0,2,Some,"Graduate degree",Other,Telepathy,Famous,"Sports person","Wildlife, animals"
USA,FL,2015,"7         ",Female,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2015,"7         ",Female,12,Ambidextrous,,95,,1,Car,25,1.555,70,Lacrosse,999,999,999,999,999,999,95,"Same length",300,250,"Index finger",August,Summer,No,No,"No favorite",Water,,9,11,5,"Yes - other",,6,,,,,,,,,,,,,,,,,,,,
USA,FL,2017,"12        ",Male,17,Right-Handed,173,25.5,168.5,3,Car,30,.37,42,Soccer,,,,,,,25.5,"Same length",90,100,"Ring finger",April,Winter,No,No,Meat,Water,History,7,7,5,"Yes - broadband connection","Text messaging",100,40,6,4,10,20,5,0,10,10,20,6,0,3,"Very little","Graduate degree","Rock and roll",Fly,Happy,Other,Health
USA,FL,2018,"12        ",Male,17,Right-Handed,182,29.21,185.9,1,Car,10,.045,56,"Football (American)",0,0,0,0,500,500,29,"Right foot",60,63,"Index finger",March,Summer,No,No,Meat,"Soft drink (caffeinated)",English,7,7,4,"Yes - broadband connection","Cell phone",5,8,10,2,3,10,15,1,4,2,6,5,0,5,"Very little","Graduate degree",Country,"Super strength",Rich,"Sports person","Arts, culture, sports"
USA,FL,2017,"11        ",Male,17,Left-Handed,178,26,188,1,Car,20,0.503,61,Baseball/Softball,1000,500,150,500,250,300,26,"Same length",80,80,"Same length",March,Spring,Yes,No,Seafood,Water,Other,7,9,5,"No internet connection","Text messaging",30,40,36,2,5,12,20,3,4,3,2,2,0,7,Some,"Undergraduate degree",Country,"Super strength",Happy,"Sports person","Wildlife, animals"
USA,FL,2017,"6         ",Male,11,Right-Handed,150,24,146.5,2,Car,20,0.361,47,"Martial Arts",500,300,900,1000,1000,1000,24,"Same length",82.55,"76.2 ","Index finger",May,Summer,No,No,Other,"Soft drink (caffeinated)","Computers and technology",9,5,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",40,60,160,190,12,110,70,208,208,160,208,208,0,0,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,Other,Other
USA,FL,2013,"12        ",Female,16,Right-Handed,66,23,146,1,Car,22,.277,43,Other,743,856,1000,620,1000,1000,23,"Same length",75,65,"Ring finger",November,Fall,Yes,No,Desserts,Water,"Physical education",6.5,10,5,"Yes - dial-up connection","Text messaging",200,206,10,1,20,5,15,0,4,20,10,3,4,7,"A lot","Graduate degree",Country,Fly,Happy,Relative,Health
USA,FL,2015,"11        ",Female,16,Right-Handed,155,16,20,1,Bus,30,0.324,34,Other,10,10,10,99,1000,1000,15,"Right foot",9,11,"Ring finger",October,Fall,Yes,No,Seafood,Water,Music,5,10,4,"Yes - broadband connection","Text messaging",100,150,3,2,1.5,4,0,0,1,5,1,1,6,1,Some,"Graduate degree",Gospel,Invisibility,Rich,"Religious figure","Education/Youth development"
USA,FL,2018,"6         ",Female,11,Ambidextrous,150,26,150,1,Car,15,0.447,52,Athletics,500,500,300,600,1000,1000,24,"Right foot",70,70,"Same length",June,Spring,No,No,Seafood,"Soft drink (caffeinated)","Physical education",7,5,6,"Yes - other","Text messaging",0,0,10,2,5,28,7,1,4,1,7,4,1,1,Some,"Graduate degree","Rap/Hip hop","Super strength",Healthy,Friend,Health
USA,FL,2020,"12        ",Female,18,Right-Handed,172,23,172,1,Car,30,0.427,51,Other,684,684,487,781,930,1000,24,"Left foot",97,94,"Index finger",September,Summer,No,No,"Rice/Noodle dishes",Tea,"Social studies",4,6,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",30,57,21,1,35,1,9,0,20,19,30,30,0,21,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Politician,Other
USA,FL,2021,"12        ",Female,17,Right-Handed,165.1,9,25,2,Car,10,0.347,43,Tennis,1000,1000,1000,1000,500,500,9,"Same length",30,25,"Same length",April,Spring,No,No,Salads,Water,History,8,9,3,"Yes - other","Cell phone",30,40,15,10,15,15,10,0,30,30,20,20,0,5,"A lot","Undergraduate degree",Pop,Telepathy,Healthy,Relative,"Wildlife, animals"
USA,FL,2021,"12        ",Female,16,Right-Handed,163,24,161,2,Car,30,.382,42,Tennis,500,250,50,700,1000,1000,24,"Same length",120,120,"Same length",April,Summer,No,Yes,Other,Water,Art,7,10,3,"Yes - other","In person",10,30,5,3,25,15,2,0,12,1,10,3,0,4,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Other,Health
USA,FL,2018,"12        ",Male,17,Right-Handed,180,26,178,1,Car,20,.66,55,"Football (American)",219,364,600,400,350,900,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2011,"12        ",Female,17,Left-Handed,164.5,167.6,169,1,Bus,15,0.401,47,Walking/Hiking,300,300,400,,1000,1000,23.5,"Same length",90,80,"Index finger",April,Winter,Yes,No,Seafood,Water,English,7,9,3,"Yes - broadband connection","Cell phone",6,6,30,15,12,6,0,0,0,10,30,15,0,0,Some,"Graduate degree","Rock and roll",Invisibility,Rich,Relative,"International aid"
USA,FL,2024,"12        ",Female,19,Right-Handed,158.8,23.5,160,1,Car,17,0.204,30,Lacrosse,647,781,706,759,289,417,24,"Left foot",6.6,6.8,"Ring finger",February,Spring,Yes,No,Other,Water,English,7,9,2,"Yes - broadband connection","Cell phone",28,25,25,21,18,28,10,0,4,12,32,12,0,0,"A lot","Undergraduate degree",Pop,"Freeze time",Healthy,"Doctor or nurse","Education/Youth development"
USA,FL,2015,"7         ",Male,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2011,"12        ",Male,18,Left-Handed,167.5,27,149.5,1,Other,15,.314,81,Lacrosse,350,250,300,,350,350,26,"Right foot",85,90,"Ring finger",June,Summer,Yes,No,Meat,"Sports drink",Science,8,8,5,"Yes - broadband connection","Text messaging",20,20,30,1,20,2,10,0,1,1,1,1,0,0,Some,"Graduate degree",Country,Fly,Rich,Relative,Other
USA,FL,2018,"12        ",Male,17,Right-Handed,176,32,175,2,Car,10,0.729,42,Other,500,1000,1000,1000,600,1000,32,"Same length",90,83,"Index finger",October,Summer,Yes,No,Meat,Water,Science,5,3,5,"Yes - broadband connection","Text messaging",250,400,65,1,2,3,10,15,3,2,7,4,0,0,Some,"Graduate degree",Techno/Electronic,Fly,Rich,Relative,Health
USA,FL,2019,"12        ",Female,17,Right-Handed,168,22,168,1,Car,20,0.16,71,Gymnastics,1000,1000,1000,1000,1000,1000,22,"Same length",75,70,"Index finger",March,Fall,No,No,Desserts,Water,Other,6,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",34,46,24,3,3,20,6,0,23,23,24,0,0,6,Some,"Graduate degree",Country,Telepathy,Happy,Relative,Health
USA,FL,2020,"11        ",Male,16,Right-Handed,71,11,71,2,Car,45,0.298,48,Tennis,250,1000,250,100,750,1000,11,"Left foot",43,45,"Ring finger",October,Summer,No,No,Seafood,Water,"Mathematics and statistics",5,10,5,"Yes - other","Text messaging",40,110,6,24,30,8,8,6,15,14,30,2,0,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Friend,Health
USA,FL,2023,"12        ",Female,18,Right-Handed,170,24,172,1,Walk,"1 ",.4,10,Walking/Hiking,7,8,5,4,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2019,"12        ",Male,18,Right-Handed,190.5,38.1,193,1,Car,20,.77,61,"Football (American)",500,300,500,250,300,500,38.5,"Left foot",50,60,"Ring finger",March,Spring,No,No,Meat,Water,History,8,9,4,"Yes - other","Text messaging",50,50,10,5,11,10,15,1,10,10,5,5,0,0,Some,"Undergraduate degree","Rap/Hip hop",Invisibility,Happy,Relative,"Education/Youth development"
USA,FL,2019,"12        ",Male,17,Right-Handed,180,31,180,1,Car,8,.241,.144,"Football (American)",3,2,4,1,6,5,31,"Same length",80,80,"Same length",July,Summer,Yes,No,Meat,Water,"Physical education",8,8,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",40,40,15,1,6,20,10,1,2,1,5,2,3,4,Some,"Graduate degree",Country,"Super strength",Famous,"Sports person",Health
USA,FL,2021,"12        ",Male,17,Right-Handed,176.3,28.5,204,1,Car,15,0.383,44,Basketball,750,1000,1000,500,300,1000,28.5,"Same length","78 ",96,"Ring finger",April,Winter,Yes,No,Breads/Sandwiches,Water,Art,7,6,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",50,80,16,20,14,10,10,20,70,25,100,7,15,6,Some,"Undergraduate degree","Rap/Hip hop","Super strength",Healthy,Politician,"Wildlife, animals"
USA,FL,2018,"12        ",Male,16,Right-Handed,188,27,180,1,Car,35,0.666,48,Other,1000,1000,1000,1000,1000,1000,28,"Left foot",45,45,"Same length",October,Winter,Yes,No,Pizza/Pasta,Water,Music,5,10,3,"Yes - broadband connection","Text messaging",12,15,20,3,14,7,6,14,14,7,14,1,10,7,"A lot","Graduate degree",Other,,Rich,"Musician or singer","Arts, culture, sports"
USA,FL,2019,"6         ",Female,13,Right-Handed,162.6,30,190,2,Bus,90,0.532,45,Dancing,800,400,700,750,800,780,30,,60,70,"Ring finger",December,Summer,No,No,Meat,Water,Science,8,13,4,"Yes - other","Text messaging",15,20,35,2,20,10,1,0,0,6,7,10,0,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,"International aid"
USA,FL,2015,"12        ",Male,17,Right-Handed,175,27,174,1,Car,10,.396,27,Basketball,100,150,150,200,500,786,26,"Right foot",95,100,"Ring finger",April,Summer,No,No,Pizza/Pasta,Water,"Physical education",9,10,5,"Yes - broadband connection","Text messaging",100,100,10,1,2,30,40,1,2,2,2,20,10,5,None,"Undergraduate degree","Rap/Hip hop",Invisibility,Happy,Friend,Health
USA,FL,2013,"11        ",Male,17,Right-Handed,170,24,182,3,Car,25,0.375,37,Basketball,750,100,200,400,700,900,24,"Same length",95,100,"Ring finger",March,Spring,Yes,No,Meat,Water,Science,6,11,4,"Yes - broadband connection","Text messaging",0,0,0,0,35,25,8,1,3,7,2,0,0,7,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Sports person","Arts, culture, sports"
USA,FL,2022,"11        ",Male,16,Right-Handed,182,60,140,1,Car,15-20,.500,50,Baseball/Softball,1000,900,500,900,1000,1000,60,"Same length",12,13,"Ring finger",January,Winter,No,No,"No favorite",Milk,"Mathematics and statistics",7-8,10,3,"Yes - other","Internet chat or instant messaging",5,5,7,0,4,2,12,3,7,1,7,0,0,1,"Very little","Graduate degree",Pop,Fly,Rich,Relative,Health
USA,FL,2020,"12        ",Male,17,Left-Handed,155,26.6,151,1,Skateboard/Scooter/Rollerblade,8,.432,46,"Football (American)",1000,900,500,1000,100,700,55,"Same length",200,225,"Ring finger",December,Winter,No,No,Pizza/Pasta,Water,"Mathematics and statistics",8,10,3,"Yes - other","Text messaging",5,5,10,0,2,3,12,8,10,5,12,0,0,0,Some,"Graduate degree",Pop,Fly,Healthy,Friend,Environment
USA,FL,2023,"12        ",Male,18,Right-Handed,178,27,181,1,Car,23,.384,38,Lacrosse,700,700,700,500,950,975,26,"Right foot",7.4,8.5,"Ring finger",July,Summer,No,No,Meat,Water,Science,9,9,2,"Yes - broadband connection","Text messaging",75,80,10,4,3,3,15,3,5,2,1,7,0,1,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,Other,"Wildlife, animals"
USA,FL,2022,"12        ",Female,17,Right-Handed,173,24,165,1,Car,35,.651,50,Soccer,300,200,300,500,700,999,24,"Same length",8,9,"Ring finger",September,Fall,Yes,No,"Rice/Noodle dishes",Water,History,7,8,6,"Yes - other","Text messaging",150,175,14,5,5,10,15,0,20,20,10,6,0,7,Some,,Country,"Freeze time",Happy,Relative,"International aid"
USA,FL,2021,"12        ",Female,17,Right-Handed,184cm,18cm,177cm,3,Bus,25,1.118,59,None,10,10,8,8,5,10,17cm,"Right foot",7.2,6,"Index finger",January,Fall,No,No,"No favorite",Other,"Social studies",8,12,4,"Yes - broadband connection","Text messaging",5,10,0,0,4,5,0,20,17,15,5,42,0,5,Some,"Graduate degree",Pop,Fly,Happy,Actor,Environment
USA,FL,2019,"12        ",Male,17,Ambidextrous,146,27,154,2,Car,15,0.5,46,Soccer,,,,,,,26,"Right foot",65,82,"Ring finger",November,Winter,No,No,Meat,Water,History,7,9,6,"Yes - broadband connection","Text messaging",200,250,5,35,4,8,15,10,1,5,4,1,0,2,Some,"Graduate degree","Rock and roll","Super strength",Rich,Relative,Health
USA,FL,2016,"7         ",Female,12,Right-Handed,156,20,154,1,Car,10,,,Other,,,,,,,21,"Same length",70,7,"Same length",December,Spring,Yes,No,Desserts,"Soft drink (caffeinated)",English,7,4,6,"Yes - broadband connection","Text messaging",30,29,21,5,2,6,2,0,9,6,2,8,0,1,"Very little","Graduate degree",Pop,Fly,Happy,Friend,"Wildlife, animals"
USA,FL,2010,"12        ",Male,18,Right-Handed,180,24,179,1,Car,10,.402,,Running/Jogging,600,600,699,,1000,1000,24,"Same length",8,8,"Same length",April,Summer,No,No,Meat,Water,History,8.5,10.5,4,"Yes - broadband connection","In person",25,25,35,2,4,5,10,1,5,2,20,7,0,1,Some,"Undergraduate degree","Rock and roll",Telepathy,Happy,"Musician or singer",Environment
USA,FL,2014,"12        ",Male,17,Right-Handed,170,25,177,1.5,Car,15,.445,40,Soccer,750,900,500,350,800,1000,24.5,"Right foot",7,7,"Same length",April,Winter,Yes,No,"Rice/Noodle dishes",Water,"Computers and technology",7,11,4,"Yes - broadband connection","Internet chat or instant messaging",5,3,24,1,10,3,6,15,18,1,36,5,0,1,Some,"Graduate degree","Punk rock",Invisibility,Happy,"Sports person",Health
USA,FL,2013,"12        ",Female,17,Right-Handed,201,23,209,1,Car,16,.47,48,Baseball/Softball,1000,1000,1000,1000,850,750,25,"Left foot",70,70,"Same length",February,Spring,Yes,No,Fruit,Tea,Music,6,10,2,"Yes - broadband connection","Cell phone",300,300,24,2,8,6,10,0,12,70,30,2,24,6,"Very little","Undergraduate degree",Reggae,Telepathy,Happy,"Musician or singer","Wildlife, animals"
USA,FL,2012,"12        ",Male,17,Right-Handed,173,23,173,2,Car,45,0.705,47,Athletics,753,689,217,328,934,907,23,"Same length",70,76,"Ring finger",July,Winter,No,No,"No favorite",Water,"Mathematics and statistics",6,10,10,"Yes - broadband connection","In person",200,210,20,4,14,5,13,1,4,7,14,1,0,3,Some,"Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,Other,Other
USA,FL,2019,"11        ",Male,16,Right-Handed,189,29,201,1,Car,15,0.334,65,Basketball,797,487,722,674,96,342,29,"Same length",110,120,"Ring finger",August,Summer,No,No,Poultry,Water,"Physical education",5,10,4,"Yes - broadband connection","Internet chat or instant messaging",25,57,25,20,14,20,35,5,40,35,30,4,0,15,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Sports person","Arts, culture, sports"
USA,FL,2013,"12        ",Male,17,Right-Handed,175.2,26,171,2,Car,25,.362,33,Basketball,800,700,1000,900,500,700,26,"Same length",90,80,"Index finger",April,Winter,No,No,Seafood,"Sports drink",History,7,10,5,"Yes - broadband connection","In person",50,80,45,10,30,25,30,40,40,50,15,15,0,30,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,"Musician or singer",Health
USA,FL,2021,"10        ",Female,16,Left-Handed,160,22.5,79,1,Car,5,0.734,55,Dancing,400,450,700,600,700,800,23,"Left foot",65,65,"Same length",January,Summer,Yes,No,"Rice/Noodle dishes",Water,English,6,10,4,"Yes - broadband connection","In person",15,30,20,10,8,8,25,0,20,3,10,3,0,2,Some,"Graduate degree",Pop,Fly,Happy,Relative,Health
USA,FL,2021,"11        ",Male,17,Left-Handed,6’1,30,78,1,Car,15,0.715,62,Swimming,500,500,700,800,400,1000,30,"Same length",80,90,"Ring finger",March,Summer,Yes,No,Seafood,Water,Science,8,10,4,"Yes - other","In person",5,5,,,,,,,,,,,,,"A lot","Some college","Rap/Hip hop",Invisibility,Happy,Relative,"International aid"
USA,FL,2011,"12        ",Male,16,Left-Handed,170,26,171,2,Car,30,0.384,24,Running/Jogging,600,750,950,,900,975,26,"Same length",100,90,"Index finger",June,Summer,Yes,No,Meat,"Sports drink","Mathematics and statistics",7,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",30,40,40,5,30,10,10,10,15,15,25,8,0,0,Some,"Graduate degree",Techno/Electronic,"Freeze time",Happy,"Business person",Health
USA,FL,2011,"5         ",Female,11,Right-Handed,147,21,139,2,Walk,5,1.376,57,"Football (American)",1000,1000,1000,,0,0,22,"Left foot",7,7,"Same length",May,Summer,Yes,No,Soups,"Powdered drink","Physical education",8,10,6,"No internet connection","In person",0,0,7,1,10,3,5,0,0,5,4,6,0,0,"A lot","Graduate degree",Pop,Fly,Happy,"Musician or singer","Wildlife, animals"
USA,FL,2014,"12        ",Male,17,Right-Handed,169,24,185,2,Car,30,.032,97,Bowling,4,232,987,432,1000,1000,.032,"Same length",30,38,"Ring finger",March,Summer,Yes,No,Desserts,"Soft drink (caffeinated)",English,7,12,3.5,"Yes - broadband connection","In person",50000,50000,40,0,3,20,1,3,5,1,14,0,40,7,"A lot","Graduate degree","Rock and roll","Freeze time",Famous,Actor,"Arts, culture, sports"
USA,FL,2019,"6         ",Female,11,Right-Handed,"5 1/2",7,89,2,Car,26,4,3,Swimming,1000,1000,1000,1000,450,240,7,"Same length",60,"63 1/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2022,"11        ",Male,17,Right-Handed,5’5,,,1,Car,10,1.196,76,"Football (American)",1000,1000,1000,1000,500,800,,"Same length",,,,February,Winter,No,No,Pizza/Pasta,Juice,"Physical education",8,8,5,"Yes - broadband connection","Text messaging",20,20,4,24,1,1,1,1,1,1,1,1,1,1,"Very little","Some college","Rap/Hip hop",Telepathy,Rich,Relative,Health
USA,FL,2017,"11        ",Male,17,Ambidextrous,174,25,150,2,Bicycle,15,0.478,49,Swimming,834,503,1000,556,70,358,25,"Same length",75,70,"Ring finger",October,Fall,No,No,Soups,Tea,"Computers and technology",6,8,4,"Yes - broadband connection",E-mail,10,15,2,0.5,4,4,1,0.5,2,2,4,1,3,2,"Very little","Graduate degree",Classical,"Freeze time",Healthy,Politician,"Wildlife, animals"
USA,FL,2022,"12        ",Male,15,Right-Handed,174,25,173,1,Car,15,0.344,24,Other,690,733,225,444,1000,1000,25,"Same length",325,300,"Same length",December,Winter,No,No,Desserts,Water,Music,8.5,9,6,"Yes - broadband connection","Text messaging",60,110,4,2.5,6,8,0,6,2,3,6,8,0,1,Some,"Graduate degree",Gospel,Telepathy,Happy,"Religious figure",Religious
USA,FL,2021,"12        ",Female,17,Right-Handed,162.2,24.5,175,1,Bus,40,0.997,61,Other,1000,1000,1000,1000,1000,1000,24.5,"Right foot",9,8.5,"Index finger",July,Fall,Yes,No,Desserts,Tea,Art,5,8,4,"Yes - broadband connection","Internet chat or instant messaging",200,200,12,16,2,0,4,30,15,6,45,0,0,6,"A lot","Graduate degree","Punk rock","Freeze time",Happy,Friend,"Arts, culture, sports"
USA,FL,2019,"12        ",Female,16,Right-Handed,168,25,171,1,Car,25,.384,57,Running/Jogging,1000,947,785,823,800,930,26,"Left foot",80,70,"Index finger",October,Fall,Yes,No,Seafood,Water,English,6,9,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",73,109,4,1,5,1,8,0,7,1,8,0,0,2,"A lot","Undergraduate degree",Other,Fly,Happy,Relative,"International aid"
USA,FL,2018,"12        ",Female,17,Ambidextrous,168,23,167,2,Car,15,0.591,41,Walking/Hiking,1000,1000,1000,1000,700,700,23,"Same length",80,"80 ","Same length",October,Fall,Yes,No,Seafood,Water,History,6,10,3,"Yes - broadband connection","Internet chat or instant messaging",10,10,10,2,10,5,9,0,4,5,10,3,0,3,Some,"Graduate degree",Classical,Fly,Happy,"Coach or club leader","International aid"
USA,FL,2013,"12        ",Male,17,Right-Handed,173,27,178,2,Car,20,0.777,42,Other,1000,1000,500,750,750,1000,27,"Same length",75,80,"Ring finger",November,Winter,Yes,No,"Rice/Noodle dishes",Juice,English,7,7,4,"Yes - other","Text messaging",20,20,15,1,7,5,5,10,2,5,12,10,0,1,Some,"Undergraduate degree","Rock and roll",Fly,Happy,Teacher,Health
USA,FL,2011,"12        ",Male,17,Right-Handed,170,27,167,1,Car,10,.303,,Baseball/Softball,400,400,500,,900,1000,28,"Left foot",90,95,"Ring finger",November,Winter,Yes,No,"Rice/Noodle dishes","Sports drink","Mathematics and statistics",7,9,3,"Yes - broadband connection","Text messaging",10,11,10,0,15,10,10,2,10,10,10,10,0,3,Some,Other,"Rap/Hip hop",Telepathy,Happy,"Sports person",Other
USA,FL,2021,"12        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2018,"12        ",Female,17,Left-Handed,164,24,155,1,Car,3,0.414,45,"Table Tennis",513,1000,316,471,551,663,25,"Left foot",75,70,"Index finger",March,Winter,No,No,Pizza/Pasta,,,5,7,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",50,60,20,3,5,50,8,3,2,8,7,12,10,8,Some,"Undergraduate degree",Other,"Freeze time",Healthy,Relative,"Education/Youth development"
USA,FL,2015,"7         ",Female,12,Right-Handed,165,90,165,1,Car,15,1,50,Dancing,300,1000,1000,1000,100,500,99,"Same length",30,30,"Same length",May,Winter,No,No,Poultry,Water,English,9,10,3,"Yes - other","Internet chat or instant messaging",40,45,2,3,1,2,4,0,1,1,1,5,0,1,"A lot",Other,Pop,Telepathy,Healthy,Friend,Health
USA,FL,2013,"12        ",Female,17,Right-Handed,180.3,30.48,168,1,Car,35,,.034,Basketball,1000,1000,1000,1000,50,50,30.4,"Right foot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2013,"12        ",Male,16,Right-Handed,177,27,182,1,Car,30,0.653,51,Rowing,600,400,500,800,600,950,27,,,,"Same length",March,Summer,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",7.5,9,4,"Yes - broadband connection","In person",20,20,15,2,6,5,18,8,1,2,20,6,0,1,"Very little","Graduate degree","Punk rock",Fly,Happy,"Business person",Health
USA,FL,2021,"12        ",Female,17,Right-Handed,173,25.5,175,2,Car,45,.447,32,Other,861,813,872,893,738,952,25.5,"Same length",78,75,"Index finger",July,Summer,Yes,Yes,Fruit,Water,English,8,10,3,"Yes - broadband connection","Text messaging",200,400,5,8,21,21,9,0,7,10,48,0,0,0,"A lot","Graduate degree","Rock and roll","Freeze time",Healthy,Relative,Other
USA,FL,2019,"12        ",Male,17,Ambidextrous,172.5,25,177,1,Car,15,.628,53,Other,800,800,850,900,600,870,25,"Same length",95,85,"Index finger",September,Winter,No,No,Meat,Water,English,7,6,4,"Yes - broadband connection","Text messaging",70,60,8,1,3,7,12,4,6,4,4,0,0,5,Some,"Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,"Musician or singer","Education/Youth development"
USA,FL,2017,"12        ",Male,17,Right-Handed,178.5,25,169.5,2,Car,30,0.348,48,Walking/Hiking,600,500,400,600,700,700,23,"Right foot",71,62,"Index finger",January,Winter,No,No,Seafood,Water,History,6,9,4,"Yes - broadband connection","In person",10,10,4,1,5,4,2,1,7,2,7,2,0,1,"A lot","Graduate degree","Rock and roll",Telepathy,Happy,"Doctor or nurse",Health
USA,FL,2020,"12        ",Male,17,Right-Handed,170.2,26.5,171,1,Car,30,0.271,38,"Football (American)",1000,1000,999,1000,998,1000,26.5,"Same length",70,72,"Ring finger",January,Winter,Yes,No,Fruit,Water,Science,5,9,2,"Yes - broadband connection","Internet chat or instant messaging",25,27,6,2,11,4,10,12,14,7,36,0,0,2,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,FL,2023,"11        ",Male,15,Right-Handed,157,27,157,1,Car,15,.351,36,None,396,508,187,401,294,561,27,"Same length",70,70,"Same length",November,Winter,Yes,No,Poultry,Water,Science,7,8,3,"Yes - other","In person",30,30,10,1,10,3,10,10,1,1,20,10,0,1,Some,"Some college","Rap/Hip hop",Telepathy,Rich,"Sports person",Health
USA,FL,2016,"11        ",Female,15,Right-Handed,171,24,164,2,Car,10,0.301,44,Baseball/Softball,786,781,807,738,390,567,24,"Same length",75,75,"Same length",October,Fall,No,No,Fruit,Water,Science,7.5,10,5,"Yes - other","Text messaging",24,21,10,14,5,14,10,0,14,21,7,2,0,7,"A lot","Graduate degree",Gospel,Telepathy,Happy,"Religious figure","Wildlife, animals"
USA,FL,2018,"12        ",Male,16,Right-Handed,176,25,176,2,Car,25,.702,51,Basketball,1000,1000,1000,1000,700,800,26,"Left foot",65,75,"Ring finger",October,Winter,Yes,No,Pizza/Pasta,Water,Science,8,9,4,"Yes - broadband connection","Text messaging",30,30,2,0,14,10,0,10,30,30,30,15,0,7,Some,"Graduate degree","Rock and roll","Freeze time",Rich,Other,Health
USA,FL,2016,"12        ",Male,16,Ambidextrous,178,26,179,2,Car,50,0.689,58,Soccer,500,600,850,600,900,800,26,"Same length",76,91,"Ring finger",June,Winter,No,No,Pizza/Pasta,Water,Geography,6,8,4,"Yes - broadband connection","Text messaging",4,20,2,0,12,5,15,2,0,1,2,12,0,1,"A lot","Graduate degree",Techno/Electronic,"Freeze time",Happy,Relative,Health
USA,FL,2011,"12        ",Female,17,Right-Handed,157,23,158,1,Car,40,.407,,Soccer,898,902,895,,851,761,24,"Left foot",80,73,"Index finger",December,Summer,Yes,Yes,Breads/Sandwiches,Water,Art,7,10,,"Yes - broadband connection","Cell phone",30,30,17,5,10,10,12,4,14,20,14,5,0,5,"Very little","Graduate degree",Techno/Electronic,Telepathy,Happy,Relative,"International aid"
